dataset,tree_id,species,genus,latitude,longitude
TreeScanPL,5705203.0_5,Abies alba,Abies,49.56305352483133,21.2104948706181
TreeScanPL,5705203.0_6,Abies alba,Abies,49.56305352483133,21.2104948706181
TreeScanPL,5705203.0_8,Fagus sylvatica,Fagus,49.56305352483133,21.2104948706181
TreeScanPL,5705203.0_9,Fagus sylvatica,Fagus,49.56305352483133,21.2104948706181
TreeScanPL,5804403.0_2,Fagus sylvatica,Fagus,49.59171839721612,21.217726427073263
TreeScanPL,5804403.0_3,Fagus sylvatica,Fagus,49.59171839721612,21.217726427073263
TreeScanPL,5804403.0_5,Fagus sylvatica,Fagus,49.59171839721612,21.217726427073263
TreeScanPL,5804403.0_6,Fagus sylvatica,Fagus,49.59171839721612,21.217726427073263
TreeScanPL,5804403.0_8,Fagus sylvatica,Fagus,49.59171839721612,21.217726427073263
TreeScanPL,5805203.0_3,Fagus sylvatica,Fagus,49.56292818314097,21.216066561942277
TreeScanPL,5805203.0_4,Fagus sylvatica,Fagus,49.56292818314097,21.216066561942277
TreeScanPL,5805203.0_5,Fagus sylvatica,Fagus,49.56292818314097,21.216066561942277
TreeScanPL,5805203.0_7,Abies alba,Abies,49.56292818314097,21.216066561942277
TreeScanPL,5805203.0_8,Fagus sylvatica,Fagus,49.56292818314097,21.216066561942277
TreeScanPL,5904503.0_1,Fagus sylvatica,Fagus,49.58802360463363,21.22267917267673
TreeScanPL,5904503.0_2,Fagus sylvatica,Fagus,49.58802360463363,21.22267917267673
TreeScanPL,5904503.0_3,Fagus sylvatica,Fagus,49.58802360463363,21.22267917267673
TreeScanPL,5904503.0_4,Fagus sylvatica,Fagus,49.58802360463363,21.22267917267673
TreeScanPL,5904503.0_5,Fagus sylvatica,Fagus,49.58802360463363,21.22267917267673
TreeScanPL,5904503.0_6,Fagus sylvatica,Fagus,49.58802360463363,21.22267917267673
TreeScanPL,5904503.0_7,Fagus sylvatica,Fagus,49.58802360463363,21.22267917267673
TreeScanPL,5904503.0_8,Fagus sylvatica,Fagus,49.58802360463363,21.22267917267673
TreeScanPL,5904503.0_9,Fagus sylvatica,Fagus,49.58802360463363,21.22267917267673
TreeScanPL,5904503.0_10,Fagus sylvatica,Fagus,49.58802360463363,21.22267917267673
TreeScanPL,5904503.0_11,Fagus sylvatica,Fagus,49.58802360463363,21.22267917267673
TreeScanPL,5904503.0_12,Fagus sylvatica,Fagus,49.58802360463363,21.22267917267673
TreeScanPL,5904503.0_13,Fagus sylvatica,Fagus,49.58802360463363,21.22267917267673
TreeScanPL,5904503.0_14,Fagus sylvatica,Fagus,49.58802360463363,21.22267917267673
TreeScanPL,5904503.0_15,Fagus sylvatica,Fagus,49.58802360463363,21.22267917267673
TreeScanPL,5904503.0_16,Fagus sylvatica,Fagus,49.58802360463363,21.22267917267673
TreeScanPL,5904503.0_17,Fagus sylvatica,Fagus,49.58802360463363,21.22267917267673
TreeScanPL,5904503.0_18,Fagus sylvatica,Fagus,49.58802360463363,21.22267917267673
TreeScanPL,5904503.0_19,Fagus sylvatica,Fagus,49.58802360463363,21.22267917267673
TreeScanPL,5904503.0_20,Fagus sylvatica,Fagus,49.58802360463363,21.22267917267673
TreeScanPL,5904503.0_21,Fagus sylvatica,Fagus,49.58802360463363,21.22267917267673
TreeScanPL,5904503.0_22,Fagus sylvatica,Fagus,49.58802360463363,21.22267917267673
TreeScanPL,5904503.0_23,Fagus sylvatica,Fagus,49.58802360463363,21.22267917267673
TreeScanPL,5904503.0_24,Fagus sylvatica,Fagus,49.58802360463363,21.22267917267673
TreeScanPL,5904503.0_25,Fagus sylvatica,Fagus,49.58802360463363,21.22267917267673
TreeScanPL,5904503.0_26,Fagus sylvatica,Fagus,49.58802360463363,21.22267917267673
TreeScanPL,5904503.0_27,Fagus sylvatica,Fagus,49.58802360463363,21.22267917267673
TreeScanPL,5905203.0_1,Fagus sylvatica,Fagus,49.5629232020435,21.22168862539205
TreeScanPL,5905203.0_2,Fagus sylvatica,Fagus,49.5629232020435,21.22168862539205
TreeScanPL,5905203.0_3,Fagus sylvatica,Fagus,49.5629232020435,21.22168862539205
TreeScanPL,5905203.0_5,Acer pseudoplatanus,Acer,49.5629232020435,21.22168862539205
TreeScanPL,5905203.0_6,Fagus sylvatica,Fagus,49.5629232020435,21.22168862539205
TreeScanPL,5905203.0_7,Fagus sylvatica,Fagus,49.5629232020435,21.22168862539205
TreeScanPL,5905203.0_8,Fagus sylvatica,Fagus,49.5629232020435,21.22168862539205
TreeScanPL,6004603.0_4,Fagus sylvatica,Fagus,49.58429911934477,21.22813726944108
TreeScanPL,6004603.0_5,Betula pendula,Betula,49.58429911934477,21.22813726944108
TreeScanPL,6004603.0_6,Fagus sylvatica,Fagus,49.58429911934477,21.22813726944108
TreeScanPL,6004603.0_7,Fagus sylvatica,Fagus,49.58429911934477,21.22813726944108
TreeScanPL,6004603.0_8,Fagus sylvatica,Fagus,49.58429911934477,21.22813726944108
TreeScanPL,6004603.0_9,Fagus sylvatica,Fagus,49.58429911934477,21.22813726944108
TreeScanPL,6004603.0_10,Fagus sylvatica,Fagus,49.58429911934477,21.22813726944108
TreeScanPL,6004603.0_11,Fagus sylvatica,Fagus,49.58429911934477,21.22813726944108
TreeScanPL,6004603.0_12,Fagus sylvatica,Fagus,49.58429911934477,21.22813726944108
TreeScanPL,6004603.0_13,Fagus sylvatica,Fagus,49.58429911934477,21.22813726944108
TreeScanPL,6004603.0_14,Fagus sylvatica,Fagus,49.58429911934477,21.22813726944108
TreeScanPL,6004603.0_15,Fagus sylvatica,Fagus,49.58429911934477,21.22813726944108
TreeScanPL,6004603.0_16,Fagus sylvatica,Fagus,49.58429911934477,21.22813726944108
TreeScanPL,6004603.0_18,Fagus sylvatica,Fagus,49.58429911934477,21.22813726944108
TreeScanPL,6004603.0_19,Fagus sylvatica,Fagus,49.58429911934477,21.22813726944108
TreeScanPL,6004603.0_20,Fagus sylvatica,Fagus,49.58429911934477,21.22813726944108
TreeScanPL,6004603.0_21,Fagus sylvatica,Fagus,49.58429911934477,21.22813726944108
TreeScanPL,6004603.0_22,Pinus sylvestris,Pinus,49.58429911934477,21.22813726944108
TreeScanPL,6004603.0_23,Fagus sylvatica,Fagus,49.58429911934477,21.22813726944108
TreeScanPL,6004603.0_24,Fagus sylvatica,Fagus,49.58429911934477,21.22813726944108
TreeScanPL,6004603.0_25,Fagus sylvatica,Fagus,49.58429911934477,21.22813726944108
TreeScanPL,6004603.0_27,Fagus sylvatica,Fagus,49.58429911934477,21.22813726944108
TreeScanPL,6004603.0_28,Fagus sylvatica,Fagus,49.58429911934477,21.22813726944108
TreeScanPL,6004603.0_29,Fagus sylvatica,Fagus,49.58429911934477,21.22813726944108
TreeScanPL,6004603.0_30,Fagus sylvatica,Fagus,49.58429911934477,21.22813726944108
TreeScanPL,6004603.0_31,Fagus sylvatica,Fagus,49.58429911934477,21.22813726944108
TreeScanPL,6004603.0_32,Fagus sylvatica,Fagus,49.58429911934477,21.22813726944108
TreeScanPL,6004603.0_33,Fagus sylvatica,Fagus,49.58429911934477,21.22813726944108
TreeScanPL,6004603.0_35,Fagus sylvatica,Fagus,49.58429911934477,21.22813726944108
TreeScanPL,6004603.0_36,Fagus sylvatica,Fagus,49.58429911934477,21.22813726944108
TreeScanPL,6004603.0_37,Fagus sylvatica,Fagus,49.58429911934477,21.22813726944108
TreeScanPL,6005403.0_2,Fagus sylvatica,Fagus,49.55551701130001,21.226839144760216
TreeScanPL,6005403.0_3,Abies alba,Abies,49.55551701130001,21.226839144760216
TreeScanPL,6005403.0_5,Abies alba,Abies,49.55551701130001,21.226839144760216
TreeScanPL,6005403.0_6,Fagus sylvatica,Fagus,49.55551701130001,21.226839144760216
TreeScanPL,6005403.0_7,Fagus sylvatica,Fagus,49.55551701130001,21.226839144760216
TreeScanPL,6005403.0_10,Fagus sylvatica,Fagus,49.55551701130001,21.226839144760216
TreeScanPL,6005403.0_11,Abies alba,Abies,49.55551701130001,21.226839144760216
TreeScanPL,6105103.0_1,Fagus sylvatica,Fagus,49.5661850715652,21.232621272137223
TreeScanPL,6105103.0_2,Fagus sylvatica,Fagus,49.5661850715652,21.232621272137223
TreeScanPL,6105103.0_3,Abies alba,Abies,49.5661850715652,21.232621272137223
TreeScanPL,6105103.0_4,Sorbus aucuparia,Sorbus,49.5661850715652,21.232621272137223
TreeScanPL,6105103.0_5,Picea abies,Picea,49.5661850715652,21.232621272137223
TreeScanPL,6105103.0_6,Abies alba,Abies,49.5661850715652,21.232621272137223
TreeScanPL,6105103.0_7,Picea abies,Picea,49.5661850715652,21.232621272137223
TreeScanPL,6105103.0_8,Abies alba,Abies,49.5661850715652,21.232621272137223
TreeScanPL,6105103.0_9,Abies alba,Abies,49.5661850715652,21.232621272137223
TreeScanPL,6105103.0_11,Abies alba,Abies,49.5661850715652,21.232621272137223
TreeScanPL,6105103.0_12,Fagus sylvatica,Fagus,49.5661850715652,21.232621272137223
TreeScanPL,6105103.0_15,Fagus sylvatica,Fagus,49.5661850715652,21.232621272137223
TreeScanPL,6105103.0_16,Fagus sylvatica,Fagus,49.5661850715652,21.232621272137223
TreeScanPL,6105103.0_17,Abies alba,Abies,49.5661850715652,21.232621272137223
TreeScanPL,6105103.0_18,Abies alba,Abies,49.5661850715652,21.232621272137223
TreeScanPL,6105603.0_1,Fagus sylvatica,Fagus,49.54821906687804,21.23202946617441
TreeScanPL,6105603.0_2,Fagus sylvatica,Fagus,49.54821906687804,21.23202946617441
TreeScanPL,6105603.0_3,Fagus sylvatica,Fagus,49.54821906687804,21.23202946617441
TreeScanPL,6105603.0_5,Fagus sylvatica,Fagus,49.54821906687804,21.23202946617441
TreeScanPL,6105603.0_7,Fagus sylvatica,Fagus,49.54821906687804,21.23202946617441
TreeScanPL,6105603.0_8,Fagus sylvatica,Fagus,49.54821906687804,21.23202946617441
TreeScanPL,6105603.0_10,Fagus sylvatica,Fagus,49.54821906687804,21.23202946617441
TreeScanPL,6105603.0_11,Fagus sylvatica,Fagus,49.54821906687804,21.23202946617441
TreeScanPL,6105603.0_15,Fagus sylvatica,Fagus,49.54821906687804,21.23202946617441
TreeScanPL,6204103.0_1,Alnus incana,Alnus,49.60208081184552,21.24010592557491
TreeScanPL,6204103.0_2,Pyrus communis,Pyrus,49.60208081184552,21.24010592557491
TreeScanPL,6204103.0_3,Alnus incana,Alnus,49.60208081184552,21.24010592557491
TreeScanPL,6204103.0_4,Alnus incana,Alnus,49.60208081184552,21.24010592557491
TreeScanPL,6204103.0_5,Betula pendula,Betula,49.60208081184552,21.24010592557491
TreeScanPL,6204103.0_6,Alnus incana,Alnus,49.60208081184552,21.24010592557491
TreeScanPL,6204103.0_7,Alnus incana,Alnus,49.60208081184552,21.24010592557491
TreeScanPL,6204103.0_8,Carpinus betulus,Carpinus,49.60208081184552,21.24010592557491
TreeScanPL,6204103.0_9,Betula pendula,Betula,49.60208081184552,21.24010592557491
TreeScanPL,6204103.0_10,Alnus incana,Alnus,49.60208081184552,21.24010592557491
TreeScanPL,6204103.0_11,Alnus incana,Alnus,49.60208081184552,21.24010592557491
TreeScanPL,6204103.0_12,Alnus incana,Alnus,49.60208081184552,21.24010592557491
TreeScanPL,6204103.0_13,Alnus incana,Alnus,49.60208081184552,21.24010592557491
TreeScanPL,6204103.0_14,Alnus incana,Alnus,49.60208081184552,21.24010592557491
TreeScanPL,6204103.0_15,Fagus sylvatica,Fagus,49.60208081184552,21.24010592557491
TreeScanPL,6204103.0_16,Alnus incana,Alnus,49.60208081184552,21.24010592557491
TreeScanPL,6303103.0_1,Abies alba,Abies,49.637891684723,21.247105872364973
TreeScanPL,6303103.0_2,Abies alba,Abies,49.637891684723,21.247105872364973
TreeScanPL,6303103.0_4,Abies alba,Abies,49.637891684723,21.247105872364973
TreeScanPL,6303103.0_7,Abies alba,Abies,49.637891684723,21.247105872364973
TreeScanPL,6303103.0_8,Abies alba,Abies,49.637891684723,21.247105872364973
TreeScanPL,6303103.0_9,Abies alba,Abies,49.637891684723,21.247105872364973
TreeScanPL,6303103.0_10,Abies alba,Abies,49.637891684723,21.247105872364973
TreeScanPL,6303103.0_11,Abies alba,Abies,49.637891684723,21.247105872364973
TreeScanPL,6303103.0_12,Abies alba,Abies,49.637891684723,21.247105872364973
TreeScanPL,6303103.0_13,Carpinus betulus,Carpinus,49.637891684723,21.247105872364973
TreeScanPL,6303103.0_15,Abies alba,Abies,49.637891684723,21.247105872364973
TreeScanPL,6303103.0_16,Abies alba,Abies,49.637891684723,21.247105872364973
TreeScanPL,6303103.0_17,Abies alba,Abies,49.637891684723,21.247105872364973
TreeScanPL,6303103.0_18,Abies alba,Abies,49.637891684723,21.247105872364973
TreeScanPL,6303103.0_20,Abies alba,Abies,49.637891684723,21.247105872364973
TreeScanPL,6303103.0_21,Abies alba,Abies,49.637891684723,21.247105872364973
TreeScanPL,6303103.0_22,Abies alba,Abies,49.637891684723,21.247105872364973
TreeScanPL,6303103.0_23,Salix caprea,Salix,49.637891684723,21.247105872364973
TreeScanPL,6303103.0_24,Abies alba,Abies,49.637891684723,21.247105872364973
TreeScanPL,6304803.0_1,Abies alba,Abies,49.57673028348658,21.244337265669877
TreeScanPL,6304803.0_2,Abies alba,Abies,49.57673028348658,21.244337265669877
TreeScanPL,6304803.0_3,Abies alba,Abies,49.57673028348658,21.244337265669877
TreeScanPL,6304803.0_4,Abies alba,Abies,49.57673028348658,21.244337265669877
TreeScanPL,6304803.0_5,Abies alba,Abies,49.57673028348658,21.244337265669877
TreeScanPL,6304803.0_6,Abies alba,Abies,49.57673028348658,21.244337265669877
TreeScanPL,6304803.0_7,Picea abies,Picea,49.57673028348658,21.244337265669877
TreeScanPL,6304803.0_8,Abies alba,Abies,49.57673028348658,21.244337265669877
TreeScanPL,6304803.0_9,Abies alba,Abies,49.57673028348658,21.244337265669877
TreeScanPL,6304803.0_10,Abies alba,Abies,49.57673028348658,21.244337265669877
TreeScanPL,6304803.0_11,Abies alba,Abies,49.57673028348658,21.244337265669877
TreeScanPL,6304803.0_12,Abies alba,Abies,49.57673028348658,21.244337265669877
TreeScanPL,6304803.0_13,Abies alba,Abies,49.57673028348658,21.244337265669877
TreeScanPL,6304803.0_14,Quercus sp.,Quercus,49.57673028348658,21.244337265669877
TreeScanPL,6304803.0_15,Abies alba,Abies,49.57673028348658,21.244337265669877
TreeScanPL,6304803.0_16,Abies alba,Abies,49.57673028348658,21.244337265669877
TreeScanPL,6304803.0_17,Fagus sylvatica,Fagus,49.57673028348658,21.244337265669877
TreeScanPL,6304803.0_18,Abies alba,Abies,49.57673028348658,21.244337265669877
TreeScanPL,6304803.0_19,Abies alba,Abies,49.57673028348658,21.244337265669877
TreeScanPL,6304803.0_20,Fagus sylvatica,Fagus,49.57673028348658,21.244337265669877
TreeScanPL,6304803.0_21,Fagus sylvatica,Fagus,49.57673028348658,21.244337265669877
TreeScanPL,6304803.0_22,Abies alba,Abies,49.57673028348658,21.244337265669877
TreeScanPL,6304803.0_23,Abies alba,Abies,49.57673028348658,21.244337265669877
TreeScanPL,6304803.0_24,Abies alba,Abies,49.57673028348658,21.244337265669877
TreeScanPL,6304803.0_25,Abies alba,Abies,49.57673028348658,21.244337265669877
TreeScanPL,6304803.0_26,Abies alba,Abies,49.57673028348658,21.244337265669877
TreeScanPL,6304803.0_27,Fagus sylvatica,Fagus,49.57673028348658,21.244337265669877
TreeScanPL,6304803.0_28,Abies alba,Abies,49.57673028348658,21.244337265669877
TreeScanPL,6304803.0_29,Abies alba,Abies,49.57673028348658,21.244337265669877
TreeScanPL,6304803.0_30,Fagus sylvatica,Fagus,49.57673028348658,21.244337265669877
TreeScanPL,6304803.0_31,Abies alba,Abies,49.57673028348658,21.244337265669877
TreeScanPL,6304803.0_32,Abies alba,Abies,49.57673028348658,21.244337265669877
TreeScanPL,6304803.0_33,Abies alba,Abies,49.57673028348658,21.244337265669877
TreeScanPL,6304803.0_34,Quercus sp.,Quercus,49.57673028348658,21.244337265669877
TreeScanPL,6304803.0_35,Abies alba,Abies,49.57673028348658,21.244337265669877
TreeScanPL,6304803.0_36,Abies alba,Abies,49.57673028348658,21.244337265669877
TreeScanPL,6304803.0_37,Abies alba,Abies,49.57673028348658,21.244337265669877
TreeScanPL,6304803.0_38,Abies alba,Abies,49.57673028348658,21.244337265669877
TreeScanPL,6304803.0_39,Abies alba,Abies,49.57673028348658,21.244337265669877
TreeScanPL,6304803.0_40,Abies alba,Abies,49.57673028348658,21.244337265669877
TreeScanPL,6304803.0_43,Abies alba,Abies,49.57673028348658,21.244337265669877
TreeScanPL,6305803.0_1,Abies alba,Abies,49.54083853052813,21.24278584469445
TreeScanPL,6305803.0_2,Abies alba,Abies,49.54083853052813,21.24278584469445
TreeScanPL,6305803.0_3,Abies alba,Abies,49.54083853052813,21.24278584469445
TreeScanPL,6305803.0_4,Fagus sylvatica,Fagus,49.54083853052813,21.24278584469445
TreeScanPL,6305803.0_5,Abies alba,Abies,49.54083853052813,21.24278584469445
TreeScanPL,6305803.0_6,Abies alba,Abies,49.54083853052813,21.24278584469445
TreeScanPL,6305803.0_8,Abies alba,Abies,49.54083853052813,21.24278584469445
TreeScanPL,6305803.0_9,Abies alba,Abies,49.54083853052813,21.24278584469445
TreeScanPL,6305803.0_10,Abies alba,Abies,49.54083853052813,21.24278584469445
TreeScanPL,6305803.0_11,Abies alba,Abies,49.54083853052813,21.24278584469445
TreeScanPL,6305803.0_12,Abies alba,Abies,49.54083853052813,21.24278584469445
TreeScanPL,6305803.0_13,Abies alba,Abies,49.54083853052813,21.24278584469445
TreeScanPL,6305803.0_14,Abies alba,Abies,49.54083853052813,21.24278584469445
TreeScanPL,6305803.0_15,Abies alba,Abies,49.54083853052813,21.24278584469445
TreeScanPL,6305803.0_18,Abies alba,Abies,49.54083853052813,21.24278584469445
TreeScanPL,6305803.0_19,Abies alba,Abies,49.54083853052813,21.24278584469445
TreeScanPL,6305803.0_20,Abies alba,Abies,49.54083853052813,21.24278584469445
TreeScanPL,6305803.0_21,Fagus sylvatica,Fagus,49.54083853052813,21.24278584469445
TreeScanPL,6405903.0_1,Abies alba,Abies,49.5370800321292,21.24815897875889
TreeScanPL,6405903.0_2,Abies alba,Abies,49.5370800321292,21.24815897875889
TreeScanPL,6405903.0_3,Abies alba,Abies,49.5370800321292,21.24815897875889
TreeScanPL,6405903.0_6,Abies alba,Abies,49.5370800321292,21.24815897875889
TreeScanPL,6405903.0_7,Abies alba,Abies,49.5370800321292,21.24815897875889
TreeScanPL,6405903.0_8,Abies alba,Abies,49.5370800321292,21.24815897875889
TreeScanPL,6405903.0_9,Abies alba,Abies,49.5370800321292,21.24815897875889
TreeScanPL,6405903.0_10,Abies alba,Abies,49.5370800321292,21.24815897875889
TreeScanPL,6405903.0_12,Abies alba,Abies,49.5370800321292,21.24815897875889
TreeScanPL,6405903.0_13,Abies alba,Abies,49.5370800321292,21.24815897875889
TreeScanPL,6405903.0_15,Abies alba,Abies,49.5370800321292,21.24815897875889
TreeScanPL,6405903.0_16,Abies alba,Abies,49.5370800321292,21.24815897875889
TreeScanPL,6405903.0_17,Picea abies,Picea,49.5370800321292,21.24815897875889
TreeScanPL,6405903.0_18,Abies alba,Abies,49.5370800321292,21.24815897875889
TreeScanPL,6405903.0_19,Abies alba,Abies,49.5370800321292,21.24815897875889
TreeScanPL,6405903.0_20,Abies alba,Abies,49.5370800321292,21.24815897875889
TreeScanPL,6405903.0_21,Abies alba,Abies,49.5370800321292,21.24815897875889
TreeScanPL,6405903.0_22,Abies alba,Abies,49.5370800321292,21.24815897875889
TreeScanPL,6405903.0_23,Abies alba,Abies,49.5370800321292,21.24815897875889
TreeScanPL,6405903.0_24,Abies alba,Abies,49.5370800321292,21.24815897875889
TreeScanPL,6405903.0_25,Abies alba,Abies,49.5370800321292,21.24815897875889
TreeScanPL,6405903.0_26,Abies alba,Abies,49.5370800321292,21.24815897875889
TreeScanPL,6405903.0_27,Abies alba,Abies,49.5370800321292,21.24815897875889
TreeScanPL,6405903.0_28,Abies alba,Abies,49.5370800321292,21.24815897875889
TreeScanPL,6405903.0_29,Abies alba,Abies,49.5370800321292,21.24815897875889
TreeScanPL,6405903.0_30,Abies alba,Abies,49.5370800321292,21.24815897875889
TreeScanPL,6405903.0_31,Abies alba,Abies,49.5370800321292,21.24815897875889
TreeScanPL,6405903.0_32,Abies alba,Abies,49.5370800321292,21.24815897875889
TreeScanPL,6405903.0_33,Abies alba,Abies,49.5370800321292,21.24815897875889
TreeScanPL,6405903.0_34,Abies alba,Abies,49.5370800321292,21.24815897875889
TreeScanPL,6405903.0_35,Abies alba,Abies,49.5370800321292,21.24815897875889
TreeScanPL,6405903.0_36,Abies alba,Abies,49.5370800321292,21.24815897875889
TreeScanPL,6504403.0_2,Fagus sylvatica,Fagus,49.59095507552109,21.256179651147285
TreeScanPL,6504403.0_3,Carpinus betulus,Carpinus,49.59095507552109,21.256179651147285
TreeScanPL,6504403.0_4,Fagus sylvatica,Fagus,49.59095507552109,21.256179651147285
TreeScanPL,6504403.0_5,Betula pendula,Betula,49.59095507552109,21.256179651147285
TreeScanPL,6504403.0_6,Betula pendula,Betula,49.59095507552109,21.256179651147285
TreeScanPL,6504403.0_7,Fagus sylvatica,Fagus,49.59095507552109,21.256179651147285
TreeScanPL,6504403.0_8,Fagus sylvatica,Fagus,49.59095507552109,21.256179651147285
TreeScanPL,6504403.0_9,Abies alba,Abies,49.59095507552109,21.256179651147285
TreeScanPL,6504403.0_10,Fagus sylvatica,Fagus,49.59095507552109,21.256179651147285
TreeScanPL,6504403.0_11,Fagus sylvatica,Fagus,49.59095507552109,21.256179651147285
TreeScanPL,6504403.0_12,Abies alba,Abies,49.59095507552109,21.256179651147285
TreeScanPL,6504403.0_13,Abies alba,Abies,49.59095507552109,21.256179651147285
